text,label,,,
Hindi mo alam ang iyong ginagawa.,0,,,
Ang laki ng ego mo.,0,,,
Ang tamad-tamad mo naman.,0,,,
Ang kapal ng mukha mo.,0,,,
Hindi mo iniisip ang mga consequences ng iyong mga gawa.,0,,,
Ang lakas ng loob mong magsinungaling.,0,,,
Ang sama ng ugali mo.,0,,,
Ang sarap mong bigyan ng sampal.,0,,,
Hindi mo naiintindihan ang aking mga nararamdaman.,0,,,
Ang taray mo naman.,0,,,
Ang laki ng ulo mo.,0,,,
Ang lakas ng trip mo.,0,,,
Ang arte-arte mo naman.,0,,,
Ang ingay-ingay mo.,0,,,
Ang yabang mo naman.,0,,,
Hindi ka dapat pinapakain sa salita mo.,0,,,
Ang tarantado/tarantada mo.,0,,,
Ang sarap mong sapakin.,0,,,
Ang kapal ng mukha mo.,0,,,
Hindi ka dapat pinagkakatiwalaan.,0,,,
Ang tigas ng ulo mo.,0,,,
Ang yabang-yabang mo naman.,0,,,
Ang sungit mo.,0,,,
Ang tanga-tanga mo naman.,0,,,
Ang dami mong reklamo.,0,,,
Ang tamad-tamad mong magtrabaho.,0,,,
Ang dami mong palusot.,0,,,
Ang dami mong sinasabi pero wala naman kang ginagawa.,0,,,
Ang kapal ng mukha mo talaga.,0,,,
Ginagamit mo lang ako.,0,,,
Ang tigas ng ulo mo.,0,,,
Hindi ka man lang nakakatulong.,0,,,
Sobrang walanghiya mo.,0,,,
Wala ka ng ginawa kundi manira.,0,,,
Sana hindi ka na lang nagpakita.,0,,,
Sana hindi kita nakilala.,0,,,
Ang sama ng ugali mo.,0,,,
Wala kang respeto sa ibang tao.,0,,,
Sana hindi ka na lang nagkamali.,0,,,
Hindi ka marunong magpahalaga sa ibang tao.,0,,,
Ang hirap mong kausap.,0,,,
Hindi ka karapat-dapat sa pagmamahal.,0,,,
Ang dami mo nang nasaktan.,0,,,
Sana hindi mo na lang ako pinangako.,0,,,
Sana hindi na kita nakita ulit.,0,,,
Ang ingay mo kausap.,0,,,
Wala kang kwenta.,0,,,
Sana hindi kita nakilala.,0,,,
Ang tamad-tamad mo.,0,,,
Ang hilig mo lang magreklamo.,0,,,
Wala kang ginawa kundi manira ng iba.,0,,,
Wala kang ginawa kundi magyabang.,0,,,
Wala kang ginawa kundi magpasikat.,0,,,
Ang panget ng ugali mo.,0,,,
Hindi mo kayang panindigan ang mga pangako mo.,0,,,
Sana hindi ka na lang nagpakita sa akin.,0,,,
Ang taray ng mga salita mo.,0,,,
Hindi ka dapat pinagkakatiwalaan.,0,,,
Hindi ka dapat pinapaniwalaan.,0,,,
Ang yabang-yabang mo.,0,,,
Hindi ka marunong magpakumbaba.,0,,,
Hindi ka marunong magpatawad.,0,,,
Hindi ka marunong makisama sa ibang tao.,0,,,
Sana hindi ka na lang dumating sa buhay ko.,0,,,
Ang sama ng loob ko sa iyo.,0,,,
Wala kang ginawa kundi magpasikat sa social media.,0,,,
Wala kang ginawa kundi magyabang ng mga material possessions mo.,0,,,
Sana hindi kita pinakinggan.,0,,,
Sana hindi na kita nakilala pa.,0,,,
Sana hindi mo na lang ako pinakialaman.,0,,,
Ang sakit-sakit ng ginawa mo sa akin.,0,,,
Ang kapal ng mukha mo talaga na magpakita sa akin.,0,,,
Hindi ka man lang nakakaintindi.,0,,,
"Ang sama ng ugali mo, hindi ka marunong makisama sa ibang tao.",0,,,
"Wala kang kwentang tao, walang naitutulong sa mundo.",0,,,
"Ang hilig mo lang magpakita sa social media, para magyabang ng mga gamit mo.",0,,,
"Ang yabang-yabang mo, akala mo kung sino ka na.",0,,,
Hindi mo na lang inisip ang mga nararamdaman ng ibang tao.,0,,,
Sana hindi ka na lang pinanganak.,0,,,
Ang sama ng loob ko sa iyo.,0,,,
Wala kang respeto sa kultura ng ibang tao.,0,,,
Sana hindi ka na lang nagpakita sa harapan ko.,0,,,
Sana hindi na lang kita nakilala.,0,,,
Hindi ka marunong magpakatino.,0,,,
"Ang panget ng ugali mo, hindi ka marunong magpatawad.",0,,,
"Ang ingay mo kausap, hindi ka marunong makinig sa iba.",0,,,
Hindi ka karapat-dapat sa mga taong nagmamahal sa iyo.,0,,,
Ang hilig mo lang magyabang ng mga gamit mo.,0,,,
"Ang dami mo nang nasaktan, hindi mo man lang naisip ang mga biktima mo.",0,,,
Ang sarap mong sapakin.,0,,,
Wala kang ginawa kundi manira ng ibang tao.,0,,,
Ang pangit ng ugali mo.,0,,,
Hindi ka karapat-dapat sa mga oportunidad na ibinigay sa iyo.,0,,,
Sana hindi ka na lang nagpakita sa buhay ko.,0,,,
Sana hindi na lang tayo nagkakilala.,0,,,
Hindi ka marunong magpakumbaba.,0,,,
Wala kang ginawa kundi magreklamo sa buhay mo.,0,,,
"Ang dami mo nang nasaktan, hindi mo man lang naisip ang kanilang nararamdaman.",0,,,
Wala kang ginawa kundi magpasikat sa harap ng ibang tao.,0,,,
Hindi mo alam ang tunay na kahulugan ng pagmamahal.,0,,,
"Ang panget ng pag-uugali mo, hindi mo alam ang tamang gawin.",0,,,
Hindi ka marunong magbigay ng respeto sa ibang tao.,0,,,
Sana hindi ka na lang dumating sa buhay ko.,0,,,
Sana hindi mo na lang ako pinakialaman.,0,,,
Ang sarap mong bigyan ng sampal.,0,,,
Wala kang ginawa kundi magpakitang-tao sa social media.,0,,,
Ang pangit ng ginagawa mo sa mga taong nagmamahal sa iyo.,0,,,
Wala kang ginawa kundi magyabang ng mga kayamanan mo.,0,,,
Hindi ka dapat pinagkakatiwalaan sa anumang paraan.,0,,,
Hindi ka karapat-dapat sa mga biyaya na ibinigay sa iyo.,0,,,
Hindi ka dapat pakinggan ng kahit sino.,0,,,
"Ang ingay ng boses mo, hindi mo man lang naiisip ang nararamdaman ng iba.",0,,,
"Wala kang ginawa kundi magpakitang-tao sa social media, para magyabang ng mga kayamanan mo.",0,,,
Sana hindi mo na lang ako pinangakuan kung hindi mo rin naman kayang tuparin.,0,,,
"Ang dami mong kasalanan, hindi ka man lang nagpakatino.",0,,,
"Ang sarap mong sapakin, walang kwentang tao.",0,,,
Sana hindi ka na lang nagpakita sa buhay ko.,0,,,
"Ang sarap mong sapakin, ang tigas ng mukha mo.",0,,,
Sana hindi kita nakilala.,0,,,
Wala kang ginawa kundi manira ng iba.,0,,,
Sana hindi ka na lang naging parte ng buhay ko.,0,,,
Hindi ka karapat-dapat sa pagmamahal.,0,,,
Wala kang respeto sa ibang tao.,0,,,
"Ang kapal ng mukha mo, ginamit mo lang ako.",0,,,
Wala kang ginawa kundi magpasikat.,0,,,
Ang sarap mong bigyan ng sampal.,0,,,
Ang sama ng loob ko sayo.,0,,,
Sana hindi ka na lang dumating sa buhay ko.,0,,,
Hindi mo kayang panindigan ang mga pangako mo.,0,,,
Hindi ka marunong magpakumbaba.,0,,,
Ang sakit-sakit ng ginawa mo sa akin.,0,,,
Sana hindi mo na lang ako pinangako.,0,,,
Ang lakas ng loob mo talaga.,0,,,
Hindi ka dapat pinagkakatiwalaan.,0,,,
"Ang sama ng ugali mo, walang respeto sa ibang tao.",0,,,
"Ang tamad-tamad mo, walang ginagawa sa buhay.",0,,,
Wala kang ginawa kundi magreklamo.,0,,,
"Wala kang kwenta, walang naitutulong sa iba.",0,,,
"Ang yabang-yabang mo, akala mo kung sino ka na.",0,,,
Sana hindi na kita nakilala pa.,0,,,
Ang bilis mong magbago ng ugali.,0,,,
Hindi ka marunong magpatawad.,0,,,
Ang panget ng ugali mo.,0,,,
Wala kang ginawa kundi magyabang sa mga material possessions mo.,0,,,
Hindi ka dapat pinapaniwalaan.,0,,,
Sana hindi ka na lang nagpakita.,0,,,
"Ang sarap mong sapakin, ang lakas ng loob mong manira ng iba.",0,,,
Sana hindi ka na lang nagpakita sa harap ko.,0,,,
Hindi mo naiintindihan ang mga nararamdaman ko.,0,,,
"Ang tamad-tamad mo, hindi mo naman ginagawa ang trabaho mo.",0,,,
"Ang ingay mo kausap, walang pakialam sa ibang tao.",0,,,
"Ang lakas ng trip mo, akala mo kung sino ka.",0,,,
"Ang yabang-yabang mo, hindi mo naman kayang panindigan ang mga sinasabi mo.",0,,,
"Ang sama ng ugali mo, walang pakialam sa ibang tao.",0,,,
Ang sarap mong sapakin.,0,,,
Ang bilis mong manghusga sa ibang tao.,0,,,
Hindi ka marunong magmahal ng tunay.,0,,,
Ang tamad-tamad mong tao.,0,,,
Wala kang ginawa kundi magpaapekto sa ibang tao.,0,,,
Ang sama ng pakiramdam ko kapag nasa tabi mo.,0,,,
Hindi ka karapat-dapat sa pagmamahal ng ibang tao.,0,,,
Sana hindi mo na lang ako binangga sa buhay mo.,0,,,
Wala kang ginawa kundi manira ng ibang tao.,0,,,
Sana hindi ka na lang dumating sa buhay ko.,0,,,
Hindi mo na lang inisip ang mga nararamdaman ko.,0,,,
Sana hindi ka na lang nagpakita sa harap ko.,0,,,
"Ang dami mo nang nasaktan, hindi ka naawa sa ibang tao.",0,,,
Hindi ka marunong magpatawad ng tao.,0,,,
"Ang tigas ng ulo mo, hindi ka marunong magpakumbaba.",0,,,
"Ang yabang-yabang mo, akala mo kung sino ka na.",0,,,
Hindi ka marunong tumanggap ng pagkakamali mo.,0,,,
Sana hindi kita pinagkatiwalaan.,0,,,
"Ang sama ng ugali mo, wala kang respeto sa ibang tao.",0,,,
"Ang kapal ng mukha mo talaga, hindi ka nagpapakatotoo.",0,,,
Ang hilig mo lang magreklamo sa buhay mo.,0,,,
Hindi mo kayang panindigan ang mga pangako mo.,0,,,
Sana hindi ka na lang nagpakita sa social media.,0,,,
Wala ka ng ginawa kundi magyabang ng mga material possessions mo.,0,,,
Sana hindi ka na lang dumating sa buhay ko.,0,,,
Ang lakas ng loob mo talaga na manira ng ibang tao.,0,,,
Wala kang ginawa kundi magpasikat sa ibang tao.,0,,,
"Ang tamad-tamad mo, hindi ka marunong magtrabaho ng mabuti.",0,,,
"Ang ingay-ingay mo, hindi ka marunong magpakalma sa ibang tao.",0,,,
"Hindi ka magaling na tao, wala kang alam sa buhay.",0,,,
Hindi ka maganda sa loob at labas.,0,,,
"Ang sama ng loob ko sa iyo, hindi ka dapat pinapakain sa mga salita mo.",0,,,
Hindi ka nag-iisip ng mga ginagawa mo sa ibang tao.,0,,,
Sana hindi ka na lang nagpakita ulit sa harap ko.,0,,,
Ang sama ng tingin mo sa ibang tao.,0,,,
Sana hindi kita nakilala pa.,0,,,
Hindi mo inisip ang mga masasaktan sa ginagawa mo.,0,,,
"Ang laki ng ulo mo, hindi mo naman alam ang ginagawa mo.",0,,,
Wala kang ginawa kundi magpabaya sa buhay mo.,0,,,
Wala ka man lang kwenta sa buhay ko.,0,,,
Sana hindi na kita nakausap.,0,,,
Hindi ko na kailangan ang tulad mo sa buhay ko.,0,,,
"Ang tigas ng ulo mo, hindi ka marunong magpakinggan ng payo.",0,,,
Sana hindi na kita pinatulan.,0,,,
Hindi ka dapat pinagkakatiwalaan sa anumang sitwasyon.,0,,,
Ang sama ng tingin mo sa ibang tao.,0,,,
"Ang yabang-yabang mo, akala mo kung sino ka na.",0,,,
"Wala kang respeto sa kahit na sino, pati na sa sarili mo.",0,,,
Sana hindi ka na lang nagpakita sa buhay ko.,0,,,
"Ang tamad-tamad mo, hindi ka marunong magtrabaho.",0,,,
Hindi ka dapat pumasa sa anumang klase ng pagkatao.,0,,,
Sana hindi kita nakilala pa.,0,,,
Wala kang ginawa kundi magpakasama ng loob sa buhay mo.,0,,,
"Ang kapal ng mukha mo, hindi ka marunong magpakumbaba.",0,,,
Sana hindi kita pinakinggan nung mga panahong nangangailangan ka.,0,,,
Hindi ka marunong makisama sa ibang tao.,0,,,
Ang hilig mo lang sa drama at gulo.,0,,,
"Wala kang kwenta sa buhay ko, hindi mo man lang ako pinapansin.",0,,,
Ang sarap mong sapakin sa mga sinasabi mo.,0,,,
Sana hindi mo na lang ako tinawagan pa.,0,,,
"Ang dami mo ng nasaktan, hindi ka pa rin nagbabago.",0,,,
Hindi ka marunong magpatawad sa mga nagkamali sa'yo.,0,,,
Sana hindi kita nakilala sa una pa lang.,0,,,
"Ang pangit ng ugali mo, hindi ka marunong magpakumbaba.",0,,,
Wala kang ginawa kundi magreklamo sa mga bagay na hindi mo naman alam.,0,,,
"Ang taray ng mga salita mo, hindi mo alam kung paano magsalita ng tama.",0,,,
Hindi ka karapat-dapat na mahalin.,0,,,
Sana hindi na lang ako nagpakatanga para sa'yo.,0,,,
Wala kang ginawa kundi magpakasama ng loob sa buhay mo.,0,,,
"Ang pangit ng ugali mo, hindi ka marunong magbigay ng respeto sa ibang tao.",0,,,
Sana hindi ka na lang nagpakita sa mga panahong kailangan kita.,0,,,
Hindi ka dapat binibigyan ng pansin sa anumang bagay.,0,,,
Sana hindi mo na lang ako niloko.,0,,,
"Ang sama ng loob ko sa'yo, hindi ko na kayang magtiwala ulit.",0,,,
Hindi ka karapat-dapat na maging kaibigan.,0,,,
Ang dami mong alam pero wala kang ginagawa para sa iba.,0,,,
"Ang lakas ng trip mo, akala mo kung sino ka na.",0,,,
Hindi ka marunong magmahal ng tunay.,0,,,
Ang yabang mo kasi eh.,0,,,
Wala kang delicadeza.,0,,,
"Ang tigas ng ulo mo, hindi ka marunong magpatalo.",0,,,
Wala kang respeto sa mga nakapaligid sa'yo.,0,,,
Sana hindi na lang ako nagpakatanga sayo.,0,,,
Ang lakas ng loob mo na magpakita sa akin.,0,,,
Sana hindi kita nakilala.,0,,,
Sana hindi mo na lang ako pinangakuan.,0,,,
Sana hindi mo na lang ako pinahirapan.,0,,,
Sana hindi mo na lang ako pinapakain sa salita mo.,0,,,
Ang sakit-sakit ng ginawa mo sa akin.,0,,,
Hindi ka marunong magpakatino.,0,,,
Hindi ka karapat-dapat sa mga taong nagmamahal sayo.,0,,,
Wala kang pagpapahalaga sa ibang tao.,0,,,
"Ang dami mo nang nasaktan, hindi ka ba naiisip ng konti?",0,,,
Sana hindi ka na lang nagpakita sa akin ulit.,0,,,
Sana hindi ka na lang nagpakita sa mundong ito.,0,,,
Wala ka ng ginawa kundi magreklamo ng magreklamo.,0,,,
Wala kang pakundangan sa mga taong nagmamahal sayo.,0,,,
Hindi mo naman alam ang ginagawa mo.,0,,,
Ang sama ng loob ko sa'yo.,0,,,
Ang bilis mong makalimot sa mga taong nagmahal sa'yo.,0,,,
Ang hilig mo lang magpakita sa social media.,0,,,
Ang tigas ng mukha mo talaga.,0,,,
Wala kang ginawa kundi magyabang ng mga materyal na bagay.,0,,,
Ang lakas ng trip mo.,0,,,
Hindi ka marunong tumupad sa mga pangako mo.,0,,,
Sana hindi kita pinakikinggan.,0,,,
Sana hindi mo na lang ako inutangan.,0,,,
Sana hindi mo na lang ako ginamit.,0,,,
Sana hindi mo na lang ako pinangunahan.,0,,,
Ang tamad-tamad mo kasi eh.,0,,,
Hindi mo alam ang halaga ng mga taong nagmamahal sa'yo.,0,,,
Ang dami mong kadramahan.,0,,,
"Ang dami mong sinasabi, wala ka namang ginagawa.",0,,,
Hindi ka marunong magbigay ng respeto sa ibang tao.,0,,,
Wala kang kwentang kaibigan.,0,,,
"Ang sama ng ugali mo, hindi ka marunong magpasalamat sa mga taong nagbibigay sa'yo ng tulong.",0,,,
Hindi mo na lang inisip ang kaligayahan ng ibang tao.,0,,,
"Ang kapal ng mukha mo talaga, wala kang kahihiyan.",0,,,
Sana hindi ka na lang nagpakita sa akin ulit.,0,,,
"Ang sama ng loob ko sa iyo, sobrang sakit ng ginawa mo.",0,,,
Hindi mo ba naiisip ang mga sinasabi mo bago mo sabihin?,0,,,
"Wala kang puso, sobrang walang empatiya.",0,,,
Sana hindi ka na lang ipinanganak.,0,,,
"Ang tigas ng ulo mo, hindi ka marunong magpatalo.",0,,,
"Wala kang modo, sobrang bastos.",0,,,
"Hindi mo alam ang pinagsasabi mo, ang bobo-bobo mo.",0,,,
"Ang sama ng ugali mo, sobrang selfish.",0,,,
Hindi ka karapat-dapat sa pagmamahal ng mga taong nagmamahal sa iyo.,0,,,
"Ang yabang-yabang mo, parang alam mo na ang lahat.",0,,,
Hindi ka marunong magpahalaga sa mga taong nagmamahal sa iyo.,0,,,
"Sana hindi kita nakilala, sobrang panget ng pag-uugali mo.",0,,,
"Ang taray-taray mo, parang wala kang puso.",0,,,
Sana hindi na lang ako nagpakatanga sa iyo.,0,,,
"Wala kang utang na loob, sobrang walang kwenta.",0,,,
Hindi mo inisip ang epekto ng mga ginagawa mo sa ibang tao.,0,,,
"Ang tigas ng ulo mo, hindi mo naiintindihan ang mga sinasabi ko.",0,,,
"Ang sama ng loob ko sa iyo, sobrang sakit ng ginawa mo sa akin.",0,,,
Hindi mo na lang iniisip ang mga tao sa paligid mo.,0,,,
Wala kang ginawa kundi magyabang ng mga materyal na bagay.,0,,,
Sana hindi ka na lang nagpakita sa amin.,0,,,
"Ang pangit ng ugali mo, hindi ka marunong magpakumbaba.",0,,,
Wala kang ginawa kundi manira ng ibang tao.,0,,,
"Ang sarap mong sapakin, sobrang nakakainis ka.",0,,,
"Hindi ka dapat pinagkakatiwalaan, sobrang walang kwenta mo.",0,,,
"Hindi ka dapat pinapaniwalaan, sobrang sinungaling mo.",0,,,
"Ang sama ng ugali mo, sobrang toxic.",0,,,
Hindi ka marunong magmahal ng totoong pagmamahal.,0,,,
"Ang yabang-yabang mo, parang wala kang ginawa kundi magyabang.",0,,,
Sana hindi ka na lang nagpakita sa buhay ko.,0,,,
"Ang panget ng ugali mo, wala kang kaibigan dahil sa sobrang pangit ng ugali mo.",0,,,
Hindi ka karapat-dapat sa mga taong nagmamahal sa iyo.,0,,,
"Ang tarantado/tarantada mo, sobrang walang kwenta.",0,,,
Wala kang ginawa kundi magpasikat sa social media.,0,,,
Ikaw ang nagbibigay ng kulay sa buhay ko.,1,,,
Salamat dahil lagi kang nandiyan para sa akin.,1,,,
Mahal kita ng sobra-sobra.,1,,,
Sobrang blessed ko dahil nakilala kita.,1,,,
"Ang ganda ng ngiti mo, nakakawala ng pagod.",1,,,
Sana magtagal pa tayo sa isa't isa.,1,,,
Ang galing-galing mo talaga sa ginagawa mo.,1,,,
Sobrang nakakaproud ka bilang isang tao.,1,,,
Sobrang sarap ng pakiramdam kapag kasama kita.,1,,,
"Ang babait ng mga magulang mo, swerte mo.",1,,,
Sana magtagal pa ang ating pagkakaibigan.,1,,,
"Ang galing ng plano mo, ang husay mo mag-isip.",1,,,
Salamat dahil laging nagpapatawa sa akin.,1,,,
Sana lagi kang masaya dahil nararapat lang.,1,,,
"Ang ganda ng boses mo, nakakarelax pakinggan.",1,,,
Sobrang ganda ng mga ginagawa mo para sa mundo.,1,,,
Salamat dahil nagbibigay ka ng inspirasyon sa akin.,1,,,
Sana magtagal pa tayo sa isa't isa dahil sobrang swerte ko sayo.,1,,,
"Ang talino mo, sobrang nakaka-impress.",1,,,
Sobrang gaan ng loob ko kapag kasama kita.,1,,,
"Napakabuti ng puso mo, hindi ka nakakalimot magbigay ng tulong sa iba.",1,,,
Salamat dahil nagpaparamdam ka ng pagmamahal sa akin.,1,,,
Sana lagi kang masigla at malakas dahil nararapat lang.,1,,,
"Ang galing mo talaga sa pagkanta, nakakatanggal ng stress.",1,,,
Sobrang sarap ng pakiramdam na kasama kita sa bawat sandali.,1,,,
Salamat dahil lagi kang nandiyan sa oras ng pangangailangan ko.,1,,,
Sana magtagal pa tayo sa isa't isa dahil sobrang swerte ko sayo.,1,,,
Sobrang napapabilib mo ako sa mga nagagawa mo.,1,,,
Salamat dahil nagbibigay ka ng lakas ng loob sa akin.,1,,,
Sana lagi kang masaya dahil deserve mo 'yan.,1,,,
"Ang talino mo sa mga bagay-bagay, sobrang nakaka-amaze.",1,,,
Sobrang swerte ko na naging parte ka ng buhay ko.,1,,,
Salamat dahil lagi kang nagbibigay ng inspirasyon sa akin.,1,,,
Sana magtagal pa tayo sa isa't isa dahil sobrang swerte ko sayo.,1,,,
"Ang ganda ng katawan mo, nakakainspire mag-exercise.",1,,,
Salamat dahil nagbibigay ka ng motivation sa akin.,1,,,
Sana lagi kang maging successful dahil deserve mo 'yan.,1,,,
"Sobrang bait ng puso mo, kahanga-hanga ka.",1,,,
Sana magtagal pa tayo sa isa't isa dahil sobrang swerte ko sayo.,1,,,
"Salamat sa iyo, dahil lagi mong pinaparamdam sa akin na mahalaga ako.",1,,,
Hindi ko akalaing mayroong taong tulad mo na magpapakita ng tunay na pagmamahal.,1,,,
Ang galing mo talaga! Sana marami pang taong katulad mo.,1,,,
Ikaw ang nagbibigay sa akin ng lakas ng loob na harapin ang lahat ng pagsubok.,1,,,
Ang laking inspirasyon mo sa akin sa lahat ng aspeto ng buhay.,1,,,
"Mahal na mahal kita, wala kang katulad sa buong mundo.",1,,,
Sobrang swerte ko dahil naging kaibigan kita.,1,,,
Ikaw ang nagbibigay ng kulay sa buhay ko.,1,,,
"Sobrang sarap ng pakiramdam kapag kasama kita, napapawi lahat ng kalungkutan ko.",1,,,
Salamat dahil laging nandiyan ka para sa akin.,1,,,
Sana ay patuloy mong napapangiti ang mga taong nakapaligid sa iyo.,1,,,
"Napakabait at matulungin mong tao, palagi ka naming naiisip sa panalangin namin.",1,,,
Mabuhay ka dahil sa mga tulong at inspirasyon na binigay mo sa akin.,1,,,
"Salamat sa mga bagay na ginawa mo para sa akin, hindi ko malilimutan ang lahat ng iyon.",1,,,
Sana ay patuloy kang magtagumpay sa lahat ng iyong mga pangarap.,1,,,
Napakasuwerte ko dahil naging parte ka ng buhay ko.,1,,,
"Sana ay masaya ka sa lahat ng oras, dahil napakabuti mong tao.",1,,,
"Ang laking tulong mo sa buhay ko, hindi ko alam kung paano ako makakabawi sayo.",1,,,
Ikaw ang nagbibigay sa akin ng lakas ng loob na magpatuloy sa buhay.,1,,,
Salamat sa iyong kabutihan at pagmamahal sa akin.,1,,,
"Napakaganda ng puso mo, kaya sobrang mamahalin ka ng mga tao sa paligid mo.",1,,,
